Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
49,1098,4,2,1,1256,1,85,2,5,3,18711,2,13,80,1,23,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
36,469,3,3,1,1257,3,46,3,1,2,3692,1,12,80,0,12,2,2,11,0,7,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
48,969,2,2,1,1258,4,76,4,1,2,2559,5,11,80,0,7,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
27,1167,4,2,1,1259,1,76,3,1,3,2517,1,11,80,3,5,2,3,5,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1329,7,3,1,1260,3,82,3,2,4,6623,1,11,80,2,6,2,3,6,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48,715,1,3,1,1263,4,76,2,5,4,18265,6,12,80,0,25,3,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29,694,1,3,1,1264,4,87,2,4,4,16124,3,14,80,2,9,2,2,7,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,1320,20,3,1,1265,3,89,4,1,3,2585,0,17,80,0,2,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
44,1099,5,3,1,1267,2,88,3,5,2,18213,7,11,80,1,26,5,3,22,3,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,536,10,5,1,1268,4,82,4,3,3,8380,0,14,80,2,10,3,3,9,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19,265,25,3,1,1269,2,57,4,1,4,2994,1,12,80,0,1,2,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23,373,1,2,1,1270,4,47,3,1,3,1223,1,22,80,1,1,2,3,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
25,599,24,1,1,1273,3,73,1,1,4,1118,1,14,80,0,1,4,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,583,4,2,1,1275,3,53,3,1,4,2875,1,20,80,0,8,2,2,8,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,1449,2,3,1,1277,1,94,1,5,2,18824,2,16,80,0,26,2,3,24,1,11,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
55,177,8,1,1,1278,4,37,2,4,2,13577,1,15,80,1,34,3,3,33,15,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21,251,10,2,1,1279,1,45,2,1,3,2625,1,20,80,0,2,2,1,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
46,168,4,2,1,1280,4,33,2,5,2,18789,2,14,80,1,26,2,3,11,0,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34,131,2,3,1,1281,3,86,3,2,1,4538,0,12,80,0,4,3,3,3,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
51,237,9,3,1,1282,4,83,3,5,2,19847,4,24,80,1,31,5,2,29,11,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
59,1429,18,4,1,1283,4,67,3,3,4,10512,6,12,80,0,25,6,2,9,5,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,135,19,3,1,1285,3,46,3,2,2,4444,4,13,80,2,15,2,4,11,5,10,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,791,1,4,1,1286,4,44,3,1,3,2154,0,11,80,0,5,2,2,4,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
44,1199,4,2,1,1288,3,92,4,5,1,19190,1,14,80,2,26,4,2,25,14,13,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34,648,11,3,1,1289,3,56,2,2,2,4490,4,11,80,2,14,5,4,10,1,8,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
35,735,6,1,1,1291,3,66,3,1,3,3506,0,14,80,0,4,3,3,3,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
42,603,7,4,1,1292,2,78,4,2,2,2372,6,16,80,0,18,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
43,531,4,4,1,1293,4,56,2,3,4,10231,3,14,80,0,23,3,4,21,15,17,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
36,429,2,4,1,1294,3,53,3,2,2,5410,9,11,80,0,18,2,3,16,5,12,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,621,15,3,1,1295,1,73,3,3,4,7978,1,11,80,1,10,2,3,10,0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
28,193,2,3,1,1296,4,52,2,1,4,3867,1,12,80,1,2,2,3,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,968,6,2,1,1297,2,40,2,1,3,2838,0,14,80,0,8,6,2,7,7,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30,879,9,2,1,1298,3,72,3,2,3,4695,7,18,80,0,10,3,3,8,1,7,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,806,7,3,1,1299,2,39,3,1,3,3339,3,13,80,2,10,2,3,7,7,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
28,640,1,3,1,1301,4,84,3,1,1,2080,2,11,80,0,5,2,2,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,266,1,3,1,1303,4,40,3,1,2,2096,1,18,80,0,2,3,2,2,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,604,8,3,1,1304,3,56,4,2,4,6209,1,15,80,2,10,4,4,10,0,8,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,364,25,3,1,1306,2,83,3,5,2,18061,3,22,80,0,22,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39,412,13,4,1,1307,3,94,2,4,2,17123,6,13,80,2,21,4,3,19,15,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58,848,23,4,1,1308,1,88,3,1,3,2372,1,12,80,2,2,3,3,2,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
32,1089,7,2,1,1309,4,79,3,2,3,4883,1,18,80,1,10,3,3,10,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,360,23,3,1,1310,3,93,3,1,1,3904,0,13,80,0,6,2,3,5,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,1138,6,3,1,1311,1,48,2,2,4,4627,0,12,80,1,10,6,3,9,6,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
36,325,10,4,1,1312,4,63,3,3,3,7094,3,12,80,0,10,0,3,7,1,7,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46,991,1,2,1,1314,4,44,3,1,1,3423,6,12,80,0,10,3,4,7,5,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28,1476,1,3,1,1315,3,55,1,2,4,6674,0,11,80,3,10,6,3,9,7,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,1322,28,3,1,1317,4,43,3,4,1,16880,4,11,80,0,25,2,3,3,1,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,299,25,4,1,1318,4,57,2,3,2,9094,2,12,80,0,9,2,3,5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,1030,5,3,1,1319,2,64,3,3,2,8446,9,19,80,0,10,2,2,8,7,7,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
30,634,17,4,1,1321,2,95,3,3,1,11916,1,23,80,2,9,2,3,9,0,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
39,524,18,2,1,1322,1,32,3,2,3,4534,0,11,80,0,9,6,3,8,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
31,587,2,4,1,1324,4,57,3,3,3,9852,1,19,80,1,10,5,2,10,9,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
41,256,10,2,1,1329,3,40,1,2,2,6151,1,13,80,0,19,4,3,19,11,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,1060,1,3,1,1331,4,54,3,1,2,2302,1,11,80,0,3,2,4,3,2,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,935,3,3,1,1333,1,89,3,1,1,2362,4,12,80,0,10,4,4,3,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,495,2,1,1,1334,3,37,3,4,3,17861,0,13,80,0,21,3,2,20,2,10,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
55,282,2,2,1,1336,4,58,1,5,3,19187,4,14,80,1,23,5,3,19,9,11,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
56,206,8,4,1,1338,4,99,3,5,2,19717,6,14,80,0,36,4,3,7,7,7,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40,458,16,2,1,1340,3,74,3,1,3,3544,9,16,80,1,6,0,3,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,943,9,3,1,1344,4,86,3,3,4,8500,0,11,80,1,10,0,2,9,1,6,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
40,523,2,3,1,1346,3,98,3,2,4,4661,1,13,80,0,9,4,3,9,8,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41,1018,1,3,1,1349,3,66,3,2,1,4103,0,17,80,1,10,2,3,9,1,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
35,482,4,4,1,1350,3,87,3,2,3,4249,1,11,80,0,9,3,3,9,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
51,770,5,3,1,1352,3,84,3,4,2,14026,1,11,80,1,33,2,3,33,0,10,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38,1009,2,2,1,1355,2,31,3,2,1,6893,3,15,80,1,11,3,3,7,1,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
34,507,15,2,1,1356,3,66,3,2,1,6125,1,12,80,0,10,6,4,10,9,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,882,19,1,1,1358,4,67,3,1,4,3669,3,11,80,3,7,6,2,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
58,601,7,4,1,1360,3,53,2,3,1,10008,7,14,80,0,31,0,2,10,5,9,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,329,1,4,1,1361,2,88,3,1,2,2387,3,22,80,1,7,3,3,4,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,607,7,3,1,1362,1,83,4,2,1,4639,2,16,80,1,17,2,2,15,6,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,855,4,3,1,1363,4,54,3,3,4,7898,1,11,80,0,11,2,3,10,0,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27,1291,11,3,1,1364,3,98,4,1,4,2534,8,14,80,1,5,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
51,1405,11,2,1,1367,4,82,2,4,2,13142,3,16,80,0,29,1,2,5,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18,1124,1,3,1,1368,4,97,3,1,4,1611,1,15,80,0,0,5,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,817,1,3,1,1369,4,60,2,2,4,5363,0,12,80,1,10,0,3,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,793,2,1,1,1371,4,43,1,2,4,5071,3,20,80,0,8,3,3,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55,267,13,4,1,1372,1,85,4,4,3,13695,6,17,80,0,24,2,2,19,3,8,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
56,1369,23,3,1,1373,4,68,3,4,2,13402,4,12,80,1,33,0,3,19,15,9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,999,26,1,1,1374,1,92,2,1,3,2029,1,20,80,3,5,2,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,1202,2,1,1,1375,2,89,4,2,3,6377,5,20,80,3,15,0,3,12,11,8,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
34,285,29,3,1,1377,2,86,3,2,3,5429,4,13,80,2,10,1,3,8,7,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,703,2,3,1,1379,3,90,2,1,4,2785,7,14,80,0,3,3,4,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35,662,18,4,1,1380,4,67,3,2,3,4614,0,18,80,1,5,0,2,4,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,693,7,3,1,1382,4,57,4,1,3,2610,1,11,80,3,4,2,3,4,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,404,2,4,1,1383,3,98,3,2,4,6687,1,11,80,0,14,2,4,14,4,11,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,736,26,3,1,1387,3,48,2,2,1,4724,1,11,80,1,5,0,3,5,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31,330,22,4,1,1389,4,98,3,2,3,6179,1,15,80,2,10,3,2,10,6,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
39,1498,21,4,1,1390,1,44,2,2,4,6120,3,12,80,2,8,2,4,5,1,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51,541,2,3,1,1391,2,52,3,3,2,10596,2,11,80,0,14,5,3,4,3,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
41,1200,22,3,1,1392,4,75,3,2,4,5467,3,14,80,2,12,4,2,6,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1439,4,1,1,1394,3,54,3,1,3,2996,7,15,80,0,8,2,3,6,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,1111,5,1,1,1395,2,61,3,2,4,9998,6,13,80,0,8,2,4,5,1,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,499,2,1,1,1396,3,36,3,2,2,4078,0,13,80,3,4,3,2,3,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,1485,25,2,1,1397,3,71,3,3,3,10920,3,21,80,1,13,2,3,6,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,1372,18,1,1,1399,1,93,4,2,3,6232,2,11,80,0,6,3,2,3,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
52,322,28,2,1,1401,4,59,4,4,3,13247,2,11,80,1,24,3,2,5,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
43,930,6,3,1,1402,1,73,2,2,3,4081,1,14,80,0,20,3,1,20,1,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27,205,10,3,1,1403,4,98,2,2,4,5769,1,11,80,0,6,3,3,6,4,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,135,17,4,1,1405,4,51,3,1,3,2394,1,13,80,0,8,2,3,8,7,7,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,683,2,1,1,1407,1,36,2,1,4,3904,0,12,80,0,5,2,3,4,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,1147,10,3,1,1408,3,31,3,4,1,16799,0,14,80,1,21,5,3,20,0,9,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,258,8,4,1,1409,3,54,3,1,1,2950,9,13,80,0,12,2,1,5,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,1462,11,3,1,1411,1,94,3,1,3,3629,4,18,80,0,8,6,3,3,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,200,18,2,1,1412,3,60,3,3,4,9362,2,11,80,0,10,2,3,2,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,949,1,3,1,1415,1,81,3,1,4,3229,4,11,80,1,7,2,2,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26,652,7,3,1,1417,3,100,4,1,1,3578,0,12,80,0,8,2,3,7,0,7,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,332,17,3,1,1419,2,51,2,3,1,7988,1,13,80,0,10,3,2,10,0,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49,1475,28,2,1,1420,1,97,2,2,1,4284,3,20,80,0,20,2,3,4,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,337,14,1,1,1421,3,84,3,3,4,7553,0,12,80,0,9,1,3,8,7,7,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
54,971,1,3,1,1422,4,54,3,4,4,17328,6,19,80,0,29,3,2,20,12,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,1055,1,3,1,1423,4,76,3,5,1,19701,3,21,80,1,32,3,3,9,1,5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
55,1136,1,4,1,1424,2,81,4,4,4,14732,2,13,80,2,31,4,4,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
36,1174,3,4,1,1425,1,99,3,2,2,9278,3,16,80,0,15,3,3,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,667,1,4,1,1427,2,50,1,1,3,1359,1,12,80,0,1,3,3,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,855,7,4,1,1428,4,73,3,2,1,4779,7,14,80,2,8,3,3,3,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,182,8,5,1,1430,1,93,3,4,2,16422,3,11,80,0,9,3,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34,560,1,4,1,1431,4,91,3,1,1,2996,5,14,80,2,10,2,3,4,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,202,8,3,1,1433,1,34,2,1,2,1261,1,12,80,0,1,3,4,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1377,11,1,1,1434,2,91,3,1,1,2099,0,14,80,0,6,3,4,5,1,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,172,4,4,1,1435,1,37,2,2,4,5810,1,16,80,0,10,2,2,10,1,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,329,16,4,1,1436,3,98,2,2,1,5647,4,13,80,2,11,3,2,3,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,465,1,3,1,1438,1,74,3,1,4,3420,7,12,80,1,17,2,2,6,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25,383,9,2,1,1439,1,68,2,1,1,4400,3,12,80,0,6,2,3,3,2,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1413,5,2,1,1440,3,84,4,1,3,3500,0,14,80,0,7,2,1,6,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56,1255,1,2,1,1441,1,90,3,1,1,2066,2,22,80,1,5,3,4,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47,359,2,4,1,1443,1,82,3,4,3,17169,3,19,80,2,26,2,4,20,5,6,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,1476,4,1,1,1445,4,42,3,2,3,4162,1,12,80,2,5,3,3,5,0,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32,601,7,5,1,1446,4,97,3,2,4,9204,4,12,80,1,7,3,2,4,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,401,1,3,1,1447,4,86,2,1,2,3294,5,17,80,1,7,2,2,5,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1283,5,5,1,1448,2,90,4,1,3,2127,2,12,80,0,7,5,2,4,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40,663,9,4,1,1449,3,81,3,2,3,3975,3,11,80,2,11,2,4,8,0,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
31,326,8,2,1,1453,1,31,3,3,4,10793,1,18,80,1,13,5,3,13,9,9,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46,377,9,3,1,1457,1,52,3,3,4,10096,4,11,80,1,28,1,4,7,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39,592,2,3,1,1458,1,54,2,1,1,3646,2,23,80,0,11,2,4,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1445,1,5,1,1459,3,100,4,3,2,7446,1,11,80,0,10,2,3,10,4,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45,1038,20,3,1,1460,2,95,1,3,1,10851,2,18,80,1,24,2,3,7,0,7,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
31,1398,8,2,1,1461,4,96,4,1,2,2109,9,18,80,0,8,3,3,3,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
31,523,2,3,1,1464,2,94,3,1,4,3722,6,13,80,1,7,2,1,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,1448,29,3,1,1465,2,55,3,3,4,9380,4,18,80,2,10,4,4,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
48,1221,7,3,1,1466,3,96,3,2,1,5486,4,11,80,3,15,3,3,2,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,1107,9,4,1,1467,1,52,3,1,3,2742,1,15,80,0,2,0,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
40,218,8,1,1,1468,4,55,2,3,2,13757,2,11,80,1,16,5,3,9,4,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28,866,5,3,1,1469,4,84,3,2,1,8463,0,18,80,0,6,4,3,5,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
44,981,5,3,1,1471,3,90,2,1,3,3162,3,14,80,0,7,5,3,5,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,447,2,3,1,1472,4,39,4,4,2,16598,4,12,80,0,35,2,2,9,8,8,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,1495,5,4,1,1473,1,96,3,2,3,6651,2,14,80,1,20,0,2,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
40,896,2,3,1,1474,3,68,3,1,3,2345,2,14,80,1,8,3,4,3,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
44,1467,20,3,1,1475,4,49,3,1,2,3420,1,13,80,0,6,3,2,5,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
33,430,7,3,1,1477,4,54,3,2,1,4373,0,14,80,2,5,2,3,4,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
34,1326,3,3,1,1478,4,81,1,2,1,4759,3,18,80,0,15,2,3,13,3,12,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
